Code Client;Civilite;Nom;Prenom;Adresse1;CodePostal;Commune;Date Naissance;Date entrée en relation;Email;Twitter;facebook;Klout;Points;AppMobile;Magasin;Newsletter;score parfums BIO;score soleil des iles
3340464;Mme;GAS;Regine;10 RUE DE LEGLISE;8090;HAM LES MOINES;28-nov-93;23-juil-15;Regine.GAS@free.fr;;;52;127;0;Montparnasse;0;1;0
2414185;Mlle;DADU;Celia;1 RUELLE DES MINISTRES;8260;AUVILLERS LES FORGES;31-oct-92;30-avr-15;Celia.DADU@icloud.com;;;42;106;0;Montparnasse;0;0;1
2375429;Mme;DE SPENS;Valerie;LES JARDINS DE MONT FLEUR;8310;TOULON;10-mars-99;18-mai-16;Valerie_DE SPENS@outlook.fr;;DE SPENS@facebook.fr;19;111;0;Montparnasse;0;1;1
2458234;Mme;TOCHE;Sonia;;8320;VIREUX WALLERAND;20-mai-93;09-oct-16;Sonia.TOCHE@icloud.com;;;10;50;0;Montparnasse;0;1;0
2845855;Mme;GAZEAU JORI;DANIELE;;8370;PUILLY-CHARBEAUX;17-mars-84;23-juin-16;DANIELE.GAZEAU JORI@icloud.com;http://twitter.com/DANIELE.GAZEAU JORI;;31;43;0;Montparnasse;0;1;0
2696526;Mr;SERGE;Marc;16 HEISTSTRAAT;8380;ZEEBRUGGE;14-mai-74;12-mai-15;Marc.SERGE@gmail.com;http://twitter.com/Marc.SERGE;Marc.SERGE@facebook.com;5;4;0;Montparnasse;0;0;1
4434225;Mme;KARNAUCH;SOPHIE;;8400;OSTENDE;14-mai-94;31-mars-16;KARNAUCH@yahoo.fr;http://twitter.com/KARNAUCH;KARNAUCH@facebook.fr;27;90;0;Montparnasse;1;1;1
3680557;Mme;SADAT;SYLVIE;1 RUE PAUL VERLAINE;8400;VOUZIERS;11-août-92;31-janv-16;SYLVIE.SADAT@icloud.com;;SADAT@facebook.fr;28;14;0;Montparnasse;0;0;1
3787378;Mr;QUETARD;Marc Antoine;19 MERCATORLAAN;8400;OSTENDE;27-sept-83;19-mars-16;Marc Antoine.QUETARD@free.fr;;QUETARD@facebook.fr;13;100;0;Montparnasse;0;0;0
3223356;Mme;BEGEL;Charlotte;32 ROESELARESTRAAT;8600;DIKSMUIDE;08-juil-78;22-août-16;BEGEL@yahoo.fr;;Charlotte.BEGEL@facebook.com;78;103;0;Montparnasse;0;0;1
3140534;Mme;MENARD;MARTHE;14 GRUUTHUSESTRAAT;8791;BEVEREN_LEIE;24-juil-99;14-nov-16;MARTHE_MENARD@outlook.fr;http://twitter.com/MARTHE.MENARD;;25;17;0;Wagram;1;1;0
2785505;Mme;VALET;Ghyslene;58BIS RUE DE LHOTEL DE VILLE;8800;LES HAUTES-RIVI7RES;28-sept-92;27-oct-15;Ghyslene_VALET@outlook.fr;;VALET@facebook.fr;28;106;0;Montparnasse;0;0;1
2874144;Mlle;DARNAY;JUSTINE;FRENCHLAAN 39;8900;IEPER;25-juin-74;24-janv-15;JUSTINE.DARNAY@free.fr;;;1;0;0;Montparnasse;0;0;0
2915740;Mme;ANAUTH;Nathalie;ALLEE DES LIONS VERTS;9200;SAINT GIRONS;25-oct-90;06-mai-16;Nathalie.ANAUTH@icloud.com;;ANAUTH@facebook.fr;18;261;0;Montparnasse;0;1;0
4188957;Mme;DUCHESNE;PATRICIA;;9300;PEREILLE;30-oct-80;11-juin-16;PATRICIA.DUCHESNE@icloud.com;;DUCHESNE@facebook.fr;4;68;0;Montparnasse;0;0;1
2827701;Mme;GOUACHON;JOSETTE;9 GRANDE RUE;9700;LISSAC;29-avr-86;12-févr-16;JOSETTE.GOUACHON@icloud.com;http://twitter.com/GOUACHON;GOUACHON@facebook.fr;3;18;0;Montparnasse;0;0;0
6102106;Mme;NICOLAS;Jacqueline;150 RUE DE PREIZE;10000;TROYES;24-mai-86;11-juil-15;Jacqueline.NICOLAS@gmail.com;http://twitter.com/NICOLAS;;112;93;1;Montparnasse;0;1;0
6963072;Mme;VIRGILIO;Jacqueline;11 RUE LOUIS MAILLET;10000;TROYES;15-oct-71;25-mars-15;VIRGILIO@yahoo.fr;http://twitter.com/VIRGILIO;Jacqueline.VIRGILIO@facebook.com;43;75;0;Montparnasse;1;1;0
2350025;Mme;TASSEL;Odette;16D RUE JULES DIDIER;10120;SAINT ANDRE LES VERGERS;21-févr-93;14-nov-16;TASSEL@yahoo.fr;http://twitter.com/Odette.TASSEL;TASSEL@facebook.fr;25;93;1;Montparnasse;0;0;1
5178495;Mme;CASILE;MARIE-VERONIQU;13 RUE DE LA COFFE;10200;BAR SUR AUBE;03-sept-92;29-juil-16;MARIE-VERONIQU.CASILE@free.fr;http://twitter.com/MARIE-VERONIQU.CASILE;;18;8;0;Montparnasse;0;1;1
2596607;Mme;DUGUET;JOSETTE;4 RUE DU BATARD;10250;MUSSY SUR SEINE;05-oct-80;12-févr-16;DUGUET@yahoo.fr;http://twitter.com/DUGUET;DUGUET@facebook.fr;32;18;0;Montparnasse;1;1;1
4851899;Mme;DE GROM;Lydia;17 RUE EDME MAROT;10300;STE SAVINE;23-déc-74;05-juil-16;Lydia_DE GROM@outlook.fr;http://twitter.com/Lydia.DE GROM;Lydia.DE GROM@facebook.com;52;193;0;Montparnasse;0;1;0
3063704;Mme;GRESSET;Sylvie;5 RUE CHARRONAT;10400;TRAINEL;01-déc-81;06-mai-16;GRESSET@yahoo.fr;http://twitter.com/GRESSET;;54;89;0;Montparnasse;1;1;0
2779740;Mme;BOUISSON;ANNIE;2 RUE BOISEMBERT;10400;LA LOUPTIÈRE-THÉNARD;19-avr-86;20-déc-16;ANNIE.BOUISSON@gmail.com;;;4;205;0;Wagram;0;1;1
2603587;Mme;FRANCOIS;Gulsen;2 RUE DE LA REPUBLIQUE;10410;SAINT PARRES AUX TERTRES;02-août-84;29-juil-16;Gulsen.FRANCOIS@icloud.com;http://twitter.com/FRANCOIS;Gulsen.FRANCOIS@facebook.com;50;165;0;Montparnasse;0;1;0
6104692;Mme;RIDDE;Laurence;1 RUE DES VIEILLES VIGNES;10500;YEVRES LE PETIT;17-juil-66;07-mars-16;RIDDE@yahoo.fr;http://twitter.com/RIDDE;;18;84;0;Montparnasse;0;0;0
4140258;Mme;FAIVRE;MONIQUE;;10800;ST JULIEN LES VILLAS;16-sept-87;26-déc-15;MONIQUE.FAIVRE@gmail.com;;FAIVRE@facebook.fr;15;18;0;Montparnasse;0;1;0
3680590;Mme;CAPPELAERE;Marie;19 ALLEE DE PROVENCE;11000;CARCASSONNE;04-juin-77;03-oct-15;Marie_CAPPELAERE@outlook.fr;http://twitter.com/CAPPELAERE;CAPPELAERE@facebook.fr;122;16;0;Montparnasse;0;0;1
3873754;Mme;NOEL;Sophie;10 AVENUE DES MURIERS DE CHINE;11100;Narbonne plage;31-déc-99;20-déc-16;NOEL@yahoo.fr;http://twitter.com/NOEL;Sophie.NOEL@facebook.com;24;12;0;Montparnasse;0;0;1
3138162;Mlle;TURCHI;Colette;27 LES HAUTS DU CRES;11160;VILLENEUVE MINERVOIS;18-juin-82;31-janv-16;TURCHI@yahoo.fr;;TURCHI@facebook.fr;8;90;0;Montparnasse;0;0;1
5178497;Mlle;DEL RIO;VERONIQUE;;11320;ST PAULET;04-mai-82;27-oct-15;VERONIQUE.DEL RIO@gmail.com;;VERONIQUE.DEL RIO@facebook.com;157;53;0;Montparnasse;0;1;0
2696386;Mme;SORET;SABINE;2 ALLEE DE LA NORIA;11430;GRUISSAN;21-juin-88;13-mars-15;SORET@yahoo.fr;http://twitter.com/SORET;;42;124;0;Montparnasse;0;0;0
3246947;Mme;GUILLEBAULT;Micheline;3 IMPASSE DU MERLOT;11560;FLEURY DAUDE;09-sept-83;24-avr-16;Micheline.GUILLEBAULT@free.fr;;Micheline.GUILLEBAULT@facebook.com;22;195;0;Montparnasse;0;0;1
2460264;Mme;GUILLOMEAU;Patricia;30 RUE DU PIC DE BUGARACH;11570;CAZILHAC;14-févr-77;05-juil-16;Patricia.GUILLOMEAU@gmail.com;http://twitter.com/GUILLOMEAU;;41;130;0;Montparnasse;0;0;0
2939815;Mme;GROSSI;Annie;3 RUE JEAN MERMOZ;11610;PENNAUTIER;31-mars-69;30-mai-16;Annie.GROSSI@icloud.com;;Annie.GROSSI@facebook.com;7;198;0;Montparnasse;1;1;1
2724384;Mme;DAUBOIN DE PERET;Myriam;136 CH DE L ESTRADE;11620;VILLEMOUSTOUSSOU;12-sept-96;27-oct-15;Myriam.DAUBOIN DE PERET@free.fr;;Myriam.DAUBOIN DE PERET@facebook.com;4;134;0;Montparnasse;0;0;1
2397539;Mme;FURNESS;Helene;6 PLACE SAINTE CATHERINE;12000;RODEZ;11-déc-72;06-avr-15;Helene_FURNESS@outlook.fr;;;39;49;0;Montparnasse;0;0;0
2248520;Mme;BOURGEOT;Maryse;IMPASSE DU COLONEL EMILE VIGUIER;12100;MILLAU;25-juil-78;23-juil-15;BOURGEOT@yahoo.fr;http://twitter.com/BOURGEOT;Maryse.BOURGEOT@facebook.com;9;4;0;Montparnasse;1;0;0
2403101;Mme;CONSTANT;CHRISTINE;1 rue Jean Francois Alméras;12100;MILLAU;23-janv-72;07-mars-16;CHRISTINE.CONSTANT@gmail.com;http://twitter.com/CONSTANT;CONSTANT@facebook.fr;14;35;0;Montparnasse;0;0;0
2926839;Mme;ZAVOLI;Danielle;0 LESTRADE;12160;MOYRAZES;12-mai-76;26-nov-16;Danielle.ZAVOLI@gmail.com;;;33;87;0;Montparnasse;1;1;0
2603594;Mr;CHANGEL BOCHET;Christian;;12290;CANET-DE-SALARS;19-sept-71;23-juin-16;Christian.CHANGEL BOCHET@free.fr;;;150;70;0;Wagram;0;1;0
3506870;Mlle;REBOULEAU;Jacqueline;1;12330;SAINT CHRISTOPHE VALLON;07-mars-95;19-janv-16;Jacqueline.REBOULEAU@icloud.com;;Jacqueline.REBOULEAU@facebook.com;43;41;1;Wagram;0;1;0
2862686;Mme;SAVEY;ANDREE;;12400;MONTLAUR;21-août-77;06-mai-16;SAVEY@yahoo.fr;;SAVEY@facebook.fr;7;107;0;Montparnasse;0;0;0
3063722;Mr;CAUDRELIER;J PIERRE;CASTAN;12510;DRUELLE;25-avr-78;26-déc-15;J PIERRE.CAUDRELIER@gmail.com;http://twitter.com/CAUDRELIER;;3;62;0;Montparnasse;0;1;1
2991964;Mme;THEVENIN;Christiane;17 RUE EMILE DUCLAUX;13004;MARSEILLE;11-sept-76;20-nov-15;Christiane.THEVENIN@gmail.com;http://twitter.com/THEVENIN;Christiane.THEVENIN@facebook.com;6;6;0;Montparnasse;0;1;1
2379167;Mme;CASTRO;Chantal;1 RUE MELCHION;13005;MARSEILLE;14-juil-88;30-avr-15;Chantal.CASTRO@icloud.com;http://twitter.com/CASTRO;;1;183;0;Montparnasse;0;0;1
3664295;Mme;HOWELL;Yvonne;322 RUE PIERRE DOIZE;13010;MARSEILLE;21-mars-70;30-mai-16;Yvonne.HOWELL@gmail.com;;;44;124;1;Montparnasse;0;0;0
5407302;Mme;GARCIN;Mireille;14 BOULEVARD MARCEL CRISTOL;13012;MARSEILLE;30-août-84;07-janv-16;Mireille.GARCIN@free.fr;;;3;40;0;Wagram;0;1;0
3465591;Mr;BERTHOLOT;Daniel;135 AVENUE 24 AVRIL 1915;13012;MARSEILLE;08-janv-67;17-juin-15;Daniel.BERTHOLOT@free.fr;http://twitter.com/BERTHOLOT;Daniel.BERTHOLOT@facebook.com;13;112;0;Montparnasse;1;0;1
3603333;Mme;COUE;Sophie;9 BOULEVARD VERD;13013;MARSEILLE;31-mai-85;21-oct-16;Sophie.COUE@gmail.com;;;94;125;0;Montparnasse;0;0;0
2673321;Mme;CHESNAIS;Sophie;CD99;13103;MAS BLANC DES ALPILLES;06-janv-98;01-mars-15;CHESNAIS@yahoo.fr;;CHESNAIS@facebook.fr;28;7;1;Montparnasse;0;1;0
3246954;Mlle;POUGELY;Isabelle;RESIDENCE MILAN SUD, BT B7;13110;PORT DE BOUC;24-mai-93;29-juil-16;Isabelle_POUGELY@outlook.fr;http://twitter.com/Isabelle.POUGELY;;25;43;0;Montparnasse;0;1;1
2616132;Mme;RHINO;Jacqueline;2A AVENUE DE LA CRAU;13118;ENTRESSEN;18-août-78;21-sept-15;Jacqueline.RHINO@gmail.com;http://twitter.com/RHINO;;56;126;0;Wagram;0;1;0
4849503;Mme;LAURENS;Marthe;282 CHEMIN LAURENT MERLE;13190;ALLAUCH;01-janv-91;07-mars-16;Marthe.LAURENS@icloud.com;http://twitter.com/Marthe.LAURENS;;41;58;0;Montparnasse;0;1;0
3142282;Mme;BENOIT;Karine;chemin des gonagues batiment olivier;13190;allauch;20-mai-94;12-avr-16;BENOIT@yahoo.fr;;BENOIT@facebook.fr;7;78;0;Montparnasse;0;1;0
2779656;Mme;RAYA;App;1 BOULEVARD DES LICES;13200;ARLES;02-déc-96;12-févr-16;App.RAYA@gmail.com;http://twitter.com/RAYA;;22;72;0;Montparnasse;1;0;1
7059976;Mme;DE BLANDERE;MYRIAM;LIEU DIT SAINT PAUL;13250;ST CHAMAS;04-avr-81;24-avr-16;MYRIAM.DE BLANDERE@icloud.com;;DE BLANDERE@facebook.fr;29;48;0;Wagram;0;1;1
3152798;Mme;KACED;Chrystelle;RUE DES ROMAINS;13270;FOS SUR MER;02-mars-60;27-oct-15;Chrystelle.KACED@gmail.com;http://twitter.com/Chrystelle.KACED;;7;60;0;Montparnasse;0;0;1
5610165;Mme;BAZOUIN;LINDA;65 RUE DU 4 SEPTEMBRE;13300;SALON DE PROVENCE;15-juil-97;05-juin-15;LINDA.BAZOUIN@gmail.com;;BAZOUIN@facebook.fr;56;54;0;Montparnasse;0;0;1
2890919;Mme;LEGER;PASCALE;129 ALLÉE DE LA SALICORNE;13300;SALON DE PROVENCE;07-août-80;02-nov-16;LEGER@yahoo.fr;;PASCALE.LEGER@facebook.com;211;54;0;Montparnasse;0;1;1
2808367;Mme;MOUTAFIS;Anne Marie;11 bdv des olivers;13330;Pélissanne;29-sept-78;04-août-15;Anne Marie.MOUTAFIS@free.fr;http://twitter.com/Anne Marie.MOUTAFIS;MOUTAFIS@facebook.fr;51;24;0;Montparnasse;0;1;0
4220319;Mme;RANDON;Marie Christin;525 ANCIEN CHEMIN DE BERRE;13410;LAMBESC;22-mars-90;21-sept-15;Marie Christin.RANDON@icloud.com;;Marie Christin.RANDON@facebook.com;64;95;0;Montparnasse;0;0;1
5505494;Mme;OFMAN;Soraya;996 NOUVEAU CHEMIN DU CANNET;13490;JOUQUES;18-févr-99;17-juin-15;Soraya.OFMAN@free.fr;http://twitter.com/OFMAN;Soraya.OFMAN@facebook.com;60;44;0;Montparnasse;1;0;1
2391683;Mme;BLANCHIN;Julie;;13600;CEYRESTE SUR MER;21-oct-77;01-janv-17;BLANCHIN@yahoo.fr;;BLANCHIN@facebook.fr;64;48;0;Montparnasse;0;0;0
2354759;Mme;NEVEUX;Magali;QUARTIER ESTAGEOU;13790;ROUSSET;03-déc-92;14-nov-16;NEVEUX@yahoo.fr;;NEVEUX@facebook.fr;4;64;0;Montparnasse;0;0;1
2746446;Mme;LABADES;Nadia;1 RUE DES ROITELETS;13820;ENSUES LA REDONNE;16-déc-98;08-nov-15;Nadia.LABADES@free.fr;;LABADES@facebook.fr;32;29;0;Montparnasse;0;1;1
2705744;Mme;SAINT DIZIA;Yvette;VILLA 1;13870;ROGNONAS;29-avr-83;11-juil-15;SAINT DIZIA@yahoo.fr;http://twitter.com/SAINT DIZIA;SAINT DIZIA@facebook.fr;27;6;0;Montparnasse;0;1;1
2965012;Mlle;DUPARCHY;Maria;21 RUE LAMARTINE;13960;SAUSSET;19-janv-96;23-juin-16;Maria.DUPARCHY@icloud.com;;Maria.DUPARCHY@facebook.com;13;259;0;Montparnasse;0;0;1
2556106;Mme;SOLENTE;Quitterie;4 RUE JEAN SEBASTIEN BAVH;14100;LISIEUX;11-juin-95;26-nov-16;SOLENTE@yahoo.fr;http://twitter.com/SOLENTE;;10;135;0;Montparnasse;0;1;1
2274024;Mme;MOULIN;Valerie;1441 ROUTE DE THURY HARCOURT;14111;LOUVIGNY;21-avr-82;15-oct-15;MOULIN@yahoo.fr;http://twitter.com/MOULIN;;42;170;0;Montparnasse;0;1;0
7057187;Mlle;RETZBACH;Paulette;173 RUE DU CHEMIN VERT;14123;IFS;15-oct-84;11-juin-16;Paulette.RETZBACH@icloud.com;http://twitter.com/RETZBACH;RETZBACH@facebook.fr;5;8;0;Montparnasse;0;0;1
3493166;Mme;LIM;Elodie;RUE DU MANITOBA;14123;IFS;18-mai-74;15-sept-16;LIM@yahoo.fr;;;33;44;0;Wagram;0;1;0
6416461;Mme;GRAVET;Genvieve;CARREFOUR DU THIOU;14130;LE THEIL EN AUGE;17-févr-95;26-déc-15;GRAVET@yahoo.fr;;GRAVET@facebook.fr;3;97;0;Montparnasse;0;0;1
3245237;Mme;TROCME;Claude;8 RUE DE LA CITE;14140;LIVAROT;13-mars-98;03-oct-15;TROCME@yahoo.fr;;TROCME@facebook.fr;44;142;0;Montparnasse;0;0;1
7479594;Mme;LATAILLADE;Evelyn;;14150;OUISTREHAM;14-févr-83;31-mars-16;Evelyn.LATAILLADE@gmail.com;;LATAILLADE@facebook.fr;7;88;0;Wagram;0;0;0
3515713;Mme;COUVET;Catherine;14 AVENUE LAMARTINE;14150;OUISTREHAM;06-sept-78;02-nov-16;Catherine_COUVET@outlook.fr;http://twitter.com/Catherine.COUVET;COUVET@facebook.fr;34;103;0;Montparnasse;0;1;1
6374513;Mme;ROMAN;ELIANE;9 avenue des fontaines;14190;ST GERMAIN LE VASSON;14-déc-96;19-mars-16;ROMAN@yahoo.fr;;;61;34;0;Montparnasse;0;1;0
4079144;Mme;CHAUVIN;BENEDICTE;84 ROUTE DE BRETAGNE;14210;NOYERS-BOCAGE;28-mai-77;05-juil-16;BENEDICTE.CHAUVIN@gmail.com;http://twitter.com/CHAUVIN;;34;92;0;Montparnasse;1;1;1
2273867;Mme;FERNANDEZ;Caroline;MOULIN D AVOINE;14220;TOURNEBU;23-juil-85;19-janv-16;FERNANDEZ@yahoo.fr;;;4;82;0;Montparnasse;0;0;1
2585493;Mme;DELAPORTE;FRANCINE;37 ROUTE DE THURY HARCOURT;14220;CROISILLES;13-déc-91;18-mai-16;FRANCINE.DELAPORTE@icloud.com;;DELAPORTE@facebook.fr;114;239;0;Montparnasse;1;1;1
3081260;Mlle;PERLETTO;SOPHIE;;14270;LE MESNIL MAUGER;13-oct-75;12-févr-16;PERLETTO@yahoo.fr;http://twitter.com/PERLETTO;;9;52;0;Montparnasse;0;1;1
2273876;Mlle;PERRIOT;Laurinda;12 RUE DE LA POMMERAIE;14280;ST CONTEST;09-oct-74;12-févr-16;Laurinda.PERRIOT@gmail.com;;Laurinda.PERRIOT@facebook.com;102;34;0;Montparnasse;0;1;1
3258270;Mlle;BOUFFEL;MICHELLE;Orval;14310;Amaye sur seulles;11-nov-77;12-févr-16;BOUFFEL@yahoo.fr;http://twitter.com/MICHELLE.BOUFFEL;BOUFFEL@facebook.fr;38;11;0;Montparnasse;0;1;0
2974665;Mme;CURTIUS;Christine;;14310;MONTS EN BESSIN;12-juil-73;24-févr-16;CURTIUS@yahoo.fr;http://twitter.com/Christine.CURTIUS;Christine.CURTIUS@facebook.com;11;29;0;Montparnasse;0;1;1
2954442;Mme;PELLETIER;Jacqueline;3 RUE DES CASTORS;14320;FONTENAY LE MARMION;02-oct-80;29-juil-16;Jacqueline.PELLETIER@gmail.com;;Jacqueline.PELLETIER@facebook.com;23;78;0;Montparnasse;0;0;0
2273725;Mme;DERONT;Melanie;ROUTE D ISIGNY;14330;LE MOLAY LITTRY;27-nov-84;18-avr-15;Melanie.DERONT@icloud.com;;Melanie.DERONT@facebook.com;19;27;0;Montparnasse;0;0;0
3520874;Mme;BLEAUD;Nadege;343 COTE SAINT EUSTACHE;14370;ARGENCES;12-mai-98;19-mars-16;Nadege_BLEAUD@outlook.fr;http://twitter.com/BLEAUD;BLEAUD@facebook.fr;2;149;0;Montparnasse;0;1;1
5459078;Mlle;LA ROSA;Cécile;83 AVENUE CHARLES DE GAULLE;14390;CABOURG;30-oct-96;06-avr-15;FERON@yahoo.fr;;FERON@facebook.fr;38;59;0;Montparnasse;0;0;0
3461625;Mme;MIETTE;Christine;83 AVENUE CHARLES DE GAULLE;14390;CABOURG;17-janv-93;23-juin-16;COLBOC@yahoo.fr;http://twitter.com/COLBOC;COLBOC@facebook.fr;14;37;0;Montparnasse;0;1;1
3983257;Mme;OMONT;Stephanie;18 RUE DE LA FEE;14400;BAYEUX;05-mars-77;06-mai-16;Stephanie.OMONT@gmail.com;http://twitter.com/OMONT;;2;8;0;Montparnasse;0;0;0
4028028;Mme;MERLET;GISELE;;14400;CONDE SUR SEULLES;24-juil-97;31-janv-16;GISELE.MERLET@gmail.com;;MERLET@facebook.fr;4;94;0;Montparnasse;0;0;0
3009411;Mlle;BENNOUNA;Corinne;;14400;VIENNE EN BESSIN;15-juin-76;02-déc-15;Corinne.BENNOUNA@free.fr;http://twitter.com/BENNOUNA;;58;10;0;Montparnasse;0;0;0
2270462;Mme;GENDRON;Emmanuelle;8 RUE VICTOR HUGO;14440;DOUVRES LA DELIVRANDE;22-nov-85;18-mai-16;Emmanuelle.GENDRON@gmail.com;;Emmanuelle.GENDRON@facebook.com;24;37;0;Montparnasse;0;1;1
5987877;Mme;BRUNA;Clarissa;4 RUE JACQUES BREL;14440;DOUVRES LA DELIVRANDE;13-juil-77;20-nov-15;Clarissa.BRUNA@icloud.com;http://twitter.com/BRUNA;;39;80;0;Montparnasse;0;0;0
2833426;Mr;GANCEL;CLAUDE;7;14440;DOUVRES LA DELIVRANDE;30-déc-75;24-févr-16;CLAUDE.GANCEL@gmail.com;http://twitter.com/GANCEL;GANCEL@facebook.fr;1;79;0;Montparnasse;1;0;0
2248533;Mme;GIRODENGO;Valentine;1 RUE LE MARCHANT DE CALIGNY;14530;LUC SUR MER;15-janv-90;25-mars-15;GIRODENGO@yahoo.fr;http://twitter.com/GIRODENGO;Valentine.GIRODENGO@facebook.com;25;30;0;Montparnasse;0;0;0
3493145;Mr;CADET;PIERRE;1 RUE DU POIRIER;14540;SOLIERS;20-août-99;30-avr-15;PIERRE.CADET@gmail.com;http://twitter.com/CADET;;44;57;0;Montparnasse;0;1;1
2566642;Mme;HERR;Emanuelle;25 RUE AUX RENARDS;14540;HUBERT FOLIE;11-oct-82;01-janv-17;HERR@yahoo.fr;;;9;60;0;Montparnasse;0;1;1
5178108;Mme;HAROUX;Christiane;CHEMIN DE LA COUR L ABBE LEBEDEL;14600;EQUEMAUVILLE;17-avr-89;30-mai-16;HAROUX@yahoo.fr;http://twitter.com/HAROUX;HAROUX@facebook.fr;1;163;0;Wagram;0;1;0
2274026;Mme;SORIANO;Emmanuelle;3 IMPASSE DES AUBEPINES;14610;VILLONS LES BUISSONS;09-juin-88;28-août-15;Emmanuelle.SORIANO@free.fr;;;2;37;0;Montparnasse;1;1;1
5178451;Mme;PAOLI;Valerie;4 RUE DES MESANGES;14630;EMIEVILLE;24-déc-89;04-août-15;PAOLI@yahoo.fr;;;26;12;0;Montparnasse;0;1;0
5459077;Mme;PENARD;ALBERTE;2 a rue henry phillipe;14630;cagny;11-mars-76;21-sept-15;ALBERTE_PENARD@outlook.fr;http://twitter.com/PENARD;;28;161;0;Montparnasse;0;1;1
2621512;Mme;WAGNER;Catherine;;14700;FALAISE;18-sept-96;30-avr-15;WAGNER@yahoo.fr;;;9;36;0;Montparnasse;0;1;1
2273726;Mme;TISSEUIL;Saliha;15 RUE DU CALVAIRE;14730;GIBERVILLE;12-déc-64;12-avr-16;Saliha.TISSEUIL@free.fr;;Saliha.TISSEUIL@facebook.com;25;65;0;Montparnasse;0;0;0
4888130;Mme;TANGUY;Sophie;38 RUE DU MARECHAL MONTGOMERY;14830;LANGRUNE SUR MER;06-mai-94;17-févr-15;Sophie_TANGUY@outlook.fr;;;23;84;0;Montparnasse;0;0;0
2920657;Mme;NAMMOUR;ELEANOR;44 RUE DE BARADEL;15000;AURILLAC;14-mars-79;01-janv-17;ELEANOR.NAMMOUR@icloud.com;;NAMMOUR@facebook.fr;9;29;0;Wagram;0;1;0
4215513;Mme;UZAN;Saga;29 AVENUE ANTONIN MAGNE;15130;YTRAC;19-nov-95;20-nov-15;Saga.UZAN@gmail.com;;Saga.UZAN@facebook.com;136;12;0;Montparnasse;1;0;1
3903368;Mme;MOLLER;JOELLE;CAILLOGUE;15190;CONDAT;29-juin-82;29-juin-15;MOLLER@yahoo.fr;http://twitter.com/MOLLER;MOLLER@facebook.fr;119;100;0;Montparnasse;0;0;1
4504954;Mme;CATALA;;LIEU DIT LE TEIL;15220;ST ANTOINE;18-mars-74;12-mai-15;.CATALA@gmail.com;http://twitter.com/CATALA;CATALA@facebook.fr;77;23;0;Montparnasse;0;0;0
2808330;Mme;CAPPELLO;MICHELE;64 RUE HAUTE DE CROUIN;16100;COGNAC;15-janv-79;27-sept-16;MICHELE.CAPPELLO@free.fr;;CAPPELLO@facebook.fr;154;79;0;Montparnasse;0;1;0
2716790;Mme;HENOQUE;Saliha;4 ALLEE DES CHENES VERTS;16100;COGNAC;04-juin-67;26-nov-16;HENOQUE@yahoo.fr;;Saliha.HENOQUE@facebook.com;6;91;0;Wagram;0;0;0
7479588;Mme;VILLENEUVE;Edith;CHEZ FOUCAULD;16110;AGRIS;09-mars-80;24-avr-16;Edith.VILLENEUVE@icloud.com;http://twitter.com/VILLENEUVE;;3;93;0;Wagram;0;0;0
3574506;Mme;COLMAN;BRIGITTE;;16110;MARILLAC LE FRANC;03-nov-79;27-oct-15;BRIGITTE.COLMAN@gmail.com;;BRIGITTE.COLMAN@facebook.com;8;44;0;Montparnasse;0;0;1
3018657;Mme;LEHMANN;Christine;LA POUYADE;16110;RIVIERE;05-août-87;24-janv-15;LEHMANN@yahoo.fr;http://twitter.com/LEHMANN;Christine.LEHMANN@facebook.com;32;10;0;Montparnasse;0;1;0
2248405;Mme;MOUNICQ;Anabelle;3 IMPASSE DES GRIVES;16160;GOND PONTOUVRE;17-mai-92;17-juin-15;MOUNICQ@yahoo.fr;;MOUNICQ@facebook.fr;2;151;0;Montparnasse;0;0;0
3081257;Mme;THIRION;Delfine;2 CHEMIN PARADIS;16200;CHASSORS;12-juil-73;05-févr-15;Delfine.THIRION@free.fr;;;10;22;0;Montparnasse;0;0;0
5643945;Mme;SAINT OLIVE;Karine;1 LE JARRY;16320;RONSENAC;07-oct-80;16-août-15;Karine.SAINT OLIVE@free.fr;;SAINT OLIVE@facebook.fr;36;6;0;Montparnasse;0;1;0
2833316;Mme;GIRAUD;Soizick;91 ROUTE DU GRAND MAINE;16400;LA COURONNE;14-mai-86;12-févr-16;Soizick.GIRAUD@free.fr;;GIRAUD@facebook.fr;36;116;0;Montparnasse;0;0;1
3091951;Mme;MICHEL;Anne Marie;RTE DE MONTIGNAC;16570;MARSAC;29-janv-90;18-mai-16;Anne Marie.MICHEL@gmail.com;;Anne Marie.MICHEL@facebook.com;50;64;0;Montparnasse;0;1;0
2764525;Mme;DE CHAMBURE;Jean Louis;12 ROUTE DE LIMOGES;16600;MORNAC;22-août-81;05-juil-16;Jean Louis_DE CHAMBURE@outlook.fr;http://twitter.com/DE CHAMBURE;;30;67;0;Montparnasse;0;1;1
2248511;Mme;MASSET;Valerie;84 RUE MARIUS LACROIX;17000;LA ROCHELLE;02-août-86;17-juin-15;Valerie.MASSET@gmail.com;;Valerie.MASSET@facebook.com;12;7;0;Montparnasse;0;0;0
