card_id,t_amount,t_no_over500,c_balance_limit,c_amount_last_month,time_no_3hour,time_amount_3hour,m_history,m_type,t_time,e_time_lag,time_reject,e_reject,limit,gender,edu_level,mar_stat,imp_lev,occupation,eco_cat,annual_salary,own_hou_flag,vendors_in_30_minutes,merchant_country,is_fraud
4392268302891585,115.5,6,0.085,724.99,0,0,1,4511,15,1440,0,0,8835.37,2,7,D,3,Customer Service,1,70683,1,5,USA,0
4392268302891586,74.64,8,0.103,602.52,0,0,1,4511,13,120,0,0,10597.24,2,1,D,5,Asset Management,5,84778,0,1,USA,0
4392268302891587,127.52,6,0.119,478.49,0,0,1,4511,17,1440,0,0,36034.12,1,2,D,1,Accounting,4,288273,1,3,China,0
4392268302891588,129.87,4,0.097,498.89,0,0,1,6211,15,1440,0,0,44841.99,2,3,C,5,Accounting,2,358736,1,1,USA,0
4392268302891589,69.45,7,0.087,483.23,0,0,1,5942,15,60,0,1,25960.12,2,7,D,4,Asset Management,5,207681,1,1,China,0
4392268302891590,126.32,9,0.106,520.99,0,0,1,5311,16,1440,0,0,31106.12,1,1,D,2,Tech Support,5,248849,0,1,USA,0
4392268302891591,78.9,10,0.082,745.42,0,0,1,4511,15,120,0,0,23499.37,1,7,M,2,Legal Department,3,187995,1,1,China,0
4392268302891592,159.15,8,0.103,538.66,0,0,1,4511,8,1440,0,0,17929.24,2,5,S,1,Accounting,2,143434,1,1,Turkey,0
4392268302891593,144.32,8,0.127,490,0,0,1,5065,11,1440,0,0,37615.12,1,5,C,4,Research and Development,2,300921,1,2,USA,0
4392268302891594,177.99,5,0.105,672.83,0,0,1,6211,7,1440,0,0,45803.74,1,1,C,5,Tech Support,1,366430,0,1,China,0
4392268302891595,236.93,9,0.096,483,0,0,0,5542,9,1440,1,0,42311.62,2,6,M,3,Finances,2,338493,0,1,USA,0
4392268302891596,221.54,11,0.095,535.94,0,0,1,5311,19,1440,0,0,29682.49,1,6,D,4,Legal Department,5,237460,1,1,Malaysia,0
4392268302891597,92.38,9,0.099,670.83,0,0,1,5211,16,1440,0,0,3922.24,2,3,M,2,Customer Relations,2,31378,0,1,USA,0
4392268302891598,164.74,10,0.111,468.1,0,0,1,5311,12,1440,0,0,40280.49,1,4,C,1,Media Relations,2,322244,1,2,China,0
4392268302891599,107.01,5,0.088,549.93,0,0,1,5542,9,1440,0,1,9109.62,1,4,S,5,Accounting,2,72877,1,4,Nigeria,0
4392268302891600,137.44,14,0.109,733.72,0,0,1,6211,10,1440,0,0,45973.62,2,4,M,2,Quality Assurance,5,367789,1,1,China,0
4392268302891601,141.87,10,0.099,669.15,0,0,1,6211,6,1440,0,0,49236.87,1,1,D,4,Advertising,1,393895,1,1,China,0
4392268302891602,90.34,7,0.107,542.77,0,0,1,5942,12,1440,1,0,9287.12,1,1,D,4,Finances,3,74297,1,1,USA,0
4392268302891603,204.09,5,0.09,724.61,0,0,1,5942,17,60,0,0,38422.62,2,5,S,4,Human Resources,1,307381,0,1,Russia,0
4392268302891604,130.38,11,0.105,486.1,0,0,1,6211,8,1440,0,0,31414.74,1,2,D,3,Research and Development,3,251318,0,4,Turkey,0
4392268302891605,151.1,5,0.076,648.76,0,0,1,5942,10,1440,0,0,12534.99,1,4,C,2,Asset Management,5,100280,1,1,Russia,0
4392268302891606,119.05,8,0.097,723.75,0,0,1,5812,11,120,0,0,47040.62,1,5,M,3,Asset Management,4,376325,1,1,Turkey,0
4392268302891607,231.7,13,0.111,665.51,0,0,1,5311,7,120,0,0,18802.74,2,1,S,2,Customer Relations,2,150422,1,1,Malaysia,0
4392268302891608,91.72,9,0.097,662.06,0,0,1,5812,15,1440,0,0,38567.87,1,2,M,2,Quality Assurance,5,308543,0,1,USA,0
4392268302891609,136.48,9,0.09,455.52,0,0,1,5311,15,1440,0,0,5728.5,1,1,C,4,Finances,2,45828,1,1,China,0
4392268302891610,105.85,7,0.091,457.85,0,0,1,5542,12,1440,0,0,43913.74,1,6,S,5,Sales and Marketing,2,351310,0,1,China,0
4392268302891611,244.57,14,0.105,531.17,1,112.37,0,5912,10,1440,0,0,11423.74,2,7,S,4,Advertising,2,91390,0,1,USA,0
4392268302891612,212.33,11,0.101,675.52,0,0,1,5211,18,1440,0,0,47722.5,1,5,M,3,Finances,5,381780,1,1,China,0
4392268302891614,130.46,6,0.094,539.01,0,0,1,5942,19,1440,0,0,23743.5,1,4,C,2,Customer Service,4,189948,1,1,China,0
4392268302891615,255.57,13,0.092,441.03,0,0,1,5542,18,1440,0,0,37723.62,2,6,D,5,Customer Service,2,301789,0,1,USA,0
4392268302891616,95.3,15,0.111,814.77,0,0,1,5311,10,1440,0,1,49679.74,1,4,D,5,Finances,4,397438,1,1,Malaysia,0
4392268302891617,127.84,15,0.116,658.4,0,0,1,5812,15,1440,1,0,8596.99,1,4,C,2,Accounting,1,68776,1,3,China,0
4392268302891618,91.93,6,0.108,447.93,0,0,1,5542,6,1440,0,0,18445.99,1,7,C,1,Sales and Marketing,1,147568,1,1,China,0
4392268302891619,203.38,8,0.094,668.31,0,0,1,5542,8,1440,0,0,41460.49,1,3,D,4,Quality Assurance,1,331684,0,1,USA,0
4392268302891620,71.08,4,0.106,646.27,0,0,1,5542,9,1440,0,0,49385.25,1,2,S,5,Accounting,3,395082,1,1,Nigeria,0
4392268302891621,128.6,7,0.109,546.99,0,0,1,5065,7,1440,0,0,35881.99,2,2,D,3,Legal Department,4,287056,0,1,USA,0
4392268302891622,251.27,8,0.104,494.91,2,176.92,1,6211,15,1440,0,0,39043.74,2,5,D,4,Accounting,4,312350,1,1,China,0
4392268302891623,172.32,7,0.107,676.11,0,0,1,6211,15,1440,1,1,4331.12,2,3,S,5,Research and Development,3,34649,1,1,China,0
4392268302891624,83.98,9,0.104,464.3,0,0,1,5912,9,1440,0,1,23213.74,1,7,M,3,Sales and Marketing,1,185710,1,1,China,0
4392268302891625,148.04,6,0.092,702.57,1,83.19,1,4511,18,1440,0,0,40118.25,1,1,M,5,Media Relations,4,320946,1,1,Russia,0
4392268302891626,92.47,16,0.097,481.97,0,0,1,5812,19,1440,0,0,22985.25,2,1,D,5,Advertising,4,183882,1,1,USA,0
4392268302891627,157.24,8,0.077,529.96,0,0,1,5542,19,1440,0,0,16132.62,1,1,D,5,Accounting,1,129061,0,1,USA,0
4392268302891628,111.83,11,0.09,700.08,0,0,1,5542,13,120,0,0,29127,1,5,S,3,Customer Service,3,233016,1,1,USA,0
4392268302891629,120.79,6,0.083,617.4,0,0,1,5311,13,1440,0,0,21694.37,1,7,M,2,Sales and Marketing,3,173555,1,1,China,0
4392268302891630,249.9,4,0.113,597.94,0,0,0,5542,11,1440,0,0,15736.12,1,1,D,4,Research and Development,2,125889,0,1,USA,0
4392268302891631,244.4,17,0.112,665.46,0,0,1,5065,17,1440,0,0,4768.99,2,1,C,3,Payroll,1,38152,1,4,China,0
4392268302891632,220.88,7,0.099,441.07,0,0,0,4511,17,1440,0,0,6746.74,2,5,M,4,Research and Development,2,53974,0,4,China,0
4392268302891633,96.38,13,0.087,707.42,0,0,1,5912,7,1440,0,0,21902.25,1,5,D,3,Finances,1,175218,1,5,Nigeria,0
4392268302891634,123.58,6,0.1,512.66,0,0,1,5542,15,1440,0,0,23743.99,1,6,D,1,Advertising,5,189952,0,1,China,0
4392268302891635,141.99,8,0.119,583.82,0,0,1,5912,14,1440,0,0,26400.12,1,4,C,1,Legal Department,1,211201,0,1,China,0
4392268302891636,237.93,11,0.091,672,0,0,1,5542,17,1440,1,0,31138.5,2,7,S,3,Legal Department,2,249108,1,1,China,0
4392268302891637,110.98,7,0.107,484.6,0,0,1,4511,15,1440,0,0,12696.75,2,2,D,1,Finances,1,101574,0,1,Malaysia,0
4392268302891638,153.19,6,0.1,680.91,0,0,1,5542,14,1440,0,0,8025.62,2,1,C,3,Quality Assurance,4,64205,0,1,China,0
4392268302891639,169.84,8,0.096,734.03,0,0,0,5211,14,1440,0,0,16515.99,2,7,S,4,Media Relations,4,132128,1,1,Russia,0
4392268302891640,287.54,4,0.106,485.43,0,0,1,5912,11,1440,0,0,36968.25,2,4,S,2,Public Relations,1,295746,0,1,USA,0
4392268302891641,74,20,0.1,448.52,0,0,1,6211,7,1440,0,0,36590.25,1,1,S,1,Tech Support,2,292722,0,1,USA,0
4392268302891642,127.17,9,0.107,529.09,0,0,1,5912,8,1440,1,0,44355.37,1,1,M,2,Customer Service,2,354843,1,1,USA,0
4392268302891643,95.97,16,0.083,698.02,0,0,0,5542,10,1440,0,0,22862.12,2,4,S,2,Finances,3,182897,1,1,Russia,0
4392268302891644,267.27,8,0.102,726.94,0,0,1,4511,9,1440,0,0,5921.25,1,5,M,2,Quality Assurance,4,47370,1,1,USA,0
4392268302891645,110.54,9,0.11,490.89,0,0,1,5065,19,1440,0,0,21844.24,1,6,S,4,Payroll,2,174754,1,1,USA,0
4392268302891646,277.51,8,0.112,653.36,0,0,1,5912,16,1440,0,0,40483.37,2,3,D,3,Accounting,2,323867,0,1,China,0
4392268302891649,98.6,17,0.093,662.21,0,0,1,5211,7,1440,0,0,18126.75,1,5,S,1,Legal Department,1,145014,1,1,China,0
4392268302891650,229.94,8,0.1,749.26,2,121.69,1,5912,12,1440,0,1,25805.25,1,7,D,4,Advertising,4,206442,1,1,China,0
4392268302891651,139.04,13,0.112,706.64,0,0,1,5542,18,1440,0,0,15462.75,1,7,S,3,Quality Assurance,2,123702,0,1,Turkey,0
4392268302891652,118.38,11,0.106,715.7,0,0,1,5912,13,1440,0,0,7192.12,2,4,M,4,Asset Management,4,57537,1,1,USA,0
4392268302891653,65.98,12,0.093,509.62,0,0,1,5542,8,1440,0,0,42685.12,2,7,D,3,Finances,2,341481,0,1,Turkey,0
4392268302891654,183.48,17,0.087,464.64,0,0,1,5065,13,1440,1,0,19433.62,2,5,M,5,Research and Development,1,155469,0,2,China,0
4392268302891655,212.2,12,0.098,677.74,0,0,1,5942,12,1440,0,1,46131,1,6,D,3,Research and Development,4,369048,1,1,China,0
4392268302891656,89.09,13,0.086,429.91,0,0,0,5311,9,1440,0,0,46363.24,1,4,S,2,Customer Relations,4,370906,0,1,USA,0
4392268302891657,185.1,5,0.109,637.07,0,0,1,6211,11,1440,0,0,35541.62,1,1,C,2,Advertising,2,284333,1,1,USA,0
4392268302891658,133.87,8,0.101,464.9,0,0,1,5065,12,120,0,0,26112.99,1,2,S,3,Public Relations,4,208904,1,5,USA,0
4392268302891659,33.43,7,0.086,448.02,0,0,1,5065,8,1440,0,0,46307.87,1,3,C,2,Customer Relations,5,370463,0,4,USA,0
4392268302891660,162.59,12,0.105,399.4,0,0,1,5211,18,1440,0,0,36084.75,1,3,S,5,Quality Assurance,1,288678,0,1,China,0
4392268302891661,224.79,9,0.11,724.5,0,0,1,5912,13,1440,0,0,14339.25,2,2,C,5,Legal Department,1,114714,0,1,USA,0
4392268302891662,125.06,8,0.115,462.95,0,0,1,5542,12,1440,0,0,45698.62,2,1,S,3,Research and Development,3,365589,0,2,Nigeria,0
4392268302891663,154.57,6,0.101,482.56,0,0,1,4511,12,1440,0,0,39740.62,1,5,D,4,Sales and Marketing,5,317925,0,5,USA,0
4392268302891664,53.28,8,0.11,457.86,0,0,1,5311,19,1440,1,0,31352.62,1,7,D,1,Quality Assurance,4,250821,0,1,USA,0
4392268302891665,215.99,9,0.104,730.38,0,0,1,5812,13,1440,0,0,36298.12,1,4,S,5,Tech Support,1,290385,0,1,Russia,0
4392268302891666,91.49,11,0.095,487.78,0,0,1,5912,17,1440,0,0,31146.99,2,7,C,4,Asset Management,2,249176,1,4,China,0
4392268302891667,105.46,8,0.099,524.3,0,0,1,6211,8,1440,0,0,38243.62,2,6,M,1,Public Relations,3,305949,1,1,Turkey,0
4392268302891668,8.16,5,0.089,718.13,0,0,1,5065,7,120,0,0,27772.62,2,5,C,2,Customer Relations,3,222181,0,1,USA,0
4392268302891669,126.99,11,0.09,534.78,0,0,1,5812,18,1440,0,0,14446.5,2,5,M,4,Legal Department,5,115572,0,1,Turkey,0
4392268302891670,163.04,6,0.113,786.9,0,0,1,5542,12,1440,0,0,46644.49,1,2,S,2,Tech Support,5,373156,1,1,China,0
4392268302891671,191.54,11,0.113,474.4,0,0,1,4511,19,1440,0,0,40214.12,2,2,S,3,Sales and Marketing,3,321713,1,1,USA,0
4392268302891672,148.13,13,0.103,432.66,0,0,1,6211,9,1440,0,0,18030.49,2,3,S,4,Tech Support,1,144244,0,3,China,0
4392268302891673,44.21,3,0.109,459.39,2,158.64,1,5912,15,1440,0,0,21360.99,2,6,M,3,Research and Development,1,170888,0,3,Malaysia,0
4392268302891674,139.73,7,0.106,527.93,0,0,1,5912,8,1440,0,0,9460.12,2,6,S,5,Media Relations,3,75681,1,1,Nigeria,0
4392268302891675,101.07,8,0.104,472.37,0,0,1,5065,9,1440,0,0,16781.37,1,2,C,5,Asset Management,2,134251,1,1,China,0
4392268302891676,138.21,6,0.103,528.8,0,0,1,5912,11,1440,0,0,49383,1,6,S,3,Customer Service,3,395064,0,4,USA,0
4392268302891677,82.84,19,0.104,727.88,0,0,1,6211,19,1440,0,0,47313,1,2,S,2,Human Resources,1,378504,0,4,China,0
4392268302891678,135.56,11,0.086,723.97,0,0,1,5942,14,1440,0,0,26661.75,1,4,C,5,Advertising,4,213294,0,1,Russia,0
4392268302892991,197.85,14,0.088,483.18,0,0,1,5942,17,120,0,0,45792.24,1,3,D,2,Public Relations,5,366338,1,1,China,0
4392268302891647,230.03,9,0.104,472.52,0,0,1,5065,13,1440,0,0,29644.62,1,5,C,1,Research and Development,5,237157,1,1,China,0
4392268302891648,192.71,7,0.098,692.27,0,0,1,5942,8,1440,0,0,25987.12,1,3,D,5,Customer Service,3,207897,1,1,USA,0
4392268302891685,305.68,3,0.115,578.02,2,158.65,1,5942,15,1440,0,0,29294.74,2,2,D,2,Tech Support,5,234358,0,1,USA,0
4392268302891686,90.94,7,0.096,710.38,0,0,1,4511,11,1440,0,0,4278.37,2,2,C,5,Public Relations,4,34227,1,1,USA,0
4392268302891687,289.1,9,0.093,738.66,0,0,1,5812,9,1440,0,0,38343.99,2,6,C,4,Legal Department,2,306752,1,4,Russia,0
4392268302891688,288.7,13,0.112,481.02,0,0,1,5542,16,60,0,0,30071.49,1,5,S,5,Legal Department,3,240572,0,1,USA,0
4392268302891689,133.96,11,0.117,693.29,0,0,1,5942,10,1440,0,0,11857.62,1,5,M,3,Sales and Marketing,3,94861,0,1,China,0
4392268302891690,84.97,10,0.104,540.51,0,0,0,6211,12,1440,0,0,36497.12,1,2,D,3,Research and Development,1,291977,1,1,China,0
4392268302891691,147.98,6,0.106,498.64,0,0,1,5311,13,1440,0,0,37281.62,1,3,S,1,Public Relations,2,298253,1,3,China,0
4392268302891692,181.97,7,0.102,412.56,0,0,1,5812,6,1440,0,0,11067.62,2,6,M,3,Customer Service,3,88541,1,1,Malaysia,0
4392268302891693,170.24,3,0.084,681.76,0,0,1,5942,19,1440,0,1,5018.87,1,7,D,1,Accounting,4,40151,1,1,Russia,0
4392268302891694,133.68,12,0.096,527.93,0,0,1,5542,16,1440,1,0,49626.12,2,3,M,2,Finances,5,397009,0,2,China,0
4392268302891695,48.97,13,0.091,515.26,0,0,1,5065,6,1440,0,0,46028.74,1,3,C,3,Sales and Marketing,5,368230,1,1,Nigeria,0
4392268302891696,277.22,10,0.087,689.88,0,0,1,5311,17,120,0,0,4248.37,1,3,S,2,Finances,2,33987,1,1,China,0
4392268302891697,147.24,10,0.097,632.79,0,0,1,5211,19,120,0,1,27540.37,1,7,S,3,Sales and Marketing,1,220323,1,1,USA,0
4392268302891698,117.39,13,0.09,477.84,0,0,1,5311,9,1440,0,0,14730.62,2,2,D,2,Customer Relations,2,117845,0,1,China,0
4392268302891699,106.88,7,0.101,759.71,1,104.5,1,5942,12,1440,0,0,42568.37,2,4,S,1,Customer Service,3,340547,0,1,USA,0
4392268302891700,126.16,10,0.106,482.42,0,0,1,5065,19,1440,0,0,15657.87,2,7,S,1,Legal Department,4,125263,1,1,China,0
4392268302891701,199.39,6,0.088,479.52,0,0,1,5912,17,1440,0,0,38996.49,1,2,M,4,Advertising,2,311972,1,1,China,0
4392268302891702,111.39,9,0.105,732.83,0,0,1,5542,19,1440,0,0,12986.37,1,6,D,1,Research and Development,5,103891,0,1,Nigeria,0
4392268302891703,86.28,9,0.078,503.14,0,0,1,5542,16,1440,0,0,48884.37,2,6,M,2,Asset Management,1,391075,1,1,China,0
4392268302891704,88.34,14,0.094,716.01,0,0,1,5812,8,1440,0,0,49165.5,2,5,M,5,Customer Service,1,393324,0,1,China,0
4392268302891705,118.44,6,0.11,482.14,0,0,1,5211,9,1440,0,0,43514.49,2,2,D,3,Research and Development,1,348116,0,1,China,0
4392268302891706,241.96,12,0.105,728.88,0,0,1,6211,19,120,1,0,12204.12,1,4,M,3,Customer Relations,3,97633,0,1,Nigeria,0
4392268302891707,257.77,7,0.09,611.81,0,0,1,5812,6,1440,0,0,15907.99,1,7,M,5,Customer Relations,4,127264,1,1,China,0
4392268302891708,93.25,10,0.097,449.54,0,0,1,5065,14,1440,1,0,37160.37,2,3,S,1,Asset Management,3,297283,0,1,Malaysia,0
4392268302891709,136.54,16,0.122,623.39,0,0,1,5942,15,120,0,0,42177.87,2,2,M,4,Quality Assurance,3,337423,1,1,China,0
4392268302891710,120.02,11,0.083,486.63,0,0,1,5211,17,1440,0,0,13168.74,2,4,M,1,Research and Development,5,105350,0,1,USA,0
4392268302891711,181.75,13,0.113,687.73,0,0,1,5812,10,1440,0,0,44809.12,1,3,C,5,Public Relations,1,358473,0,1,USA,0
4392268302891679,101.72,11,0.094,458.75,2,140.23,1,4511,19,1440,0,0,11925,1,7,S,2,Human Resources,5,95400,1,1,Russia,0
4392268302891680,161.72,5,0.085,635.8,0,0,1,6211,8,1440,1,0,7203.12,1,7,S,3,Quality Assurance,4,57625,0,1,China,0
4392268302891681,124.84,9,0.097,674.3,0,0,1,5211,16,1440,0,0,42285.37,1,6,D,3,Finances,2,338283,1,1,USA,0
4392268302891682,248.2,6,0.097,708.36,0,0,1,5542,8,1440,0,1,24440.49,2,1,S,4,Legal Department,3,195524,0,1,China,0
4392268302891683,177.13,11,0.106,557.89,0,0,1,4511,8,1440,0,0,16529.37,2,4,D,1,Quality Assurance,3,132235,1,1,Turkey,0
4392268302891684,100.33,6,0.107,688.98,0,0,1,5542,15,1440,0,0,14101.99,2,3,D,3,Asset Management,2,112816,1,1,China,0
4392268302891721,169.04,11,0.108,683.65,0,0,1,5812,11,1440,0,0,19066.62,2,4,M,2,Human Resources,1,152533,0,3,USA,0
4392268302891722,120.96,9,0.106,557.52,2,106.44,1,5311,7,1440,0,0,7145.37,1,2,S,2,Research and Development,4,57163,1,1,China,0
4392268302891723,223.66,8,0.103,474.27,0,0,1,5812,17,1440,0,0,31101.75,2,6,D,3,Public Relations,2,248814,1,1,Nigeria,0
4392268302891724,107.62,5,0.131,502.41,0,0,1,5211,8,1440,0,1,11767.74,1,6,C,2,Research and Development,2,94142,0,1,USA,0
4392268302891725,223.09,10,0.1,769,1,106.93,1,5912,19,1440,0,0,39746.49,1,7,M,2,Payroll,5,317972,1,5,Turkey,0
4392268302891726,126.57,3,0.104,761.44,0,0,1,4511,19,1440,0,0,16509.37,1,3,C,1,Public Relations,3,132075,1,1,China,0
4392268302891727,288.64,8,0.101,755.73,0,0,1,4511,6,1440,0,0,10673.74,2,1,C,5,Human Resources,4,85390,0,1,USA,0
4392268302891728,208.28,9,0.098,550.19,0,0,1,5812,17,1440,0,0,5655.75,2,5,C,4,Human Resources,4,45246,0,5,USA,0
4392268302891729,83.15,9,0.109,748.43,0,0,1,5812,18,1440,0,0,45094.37,2,5,M,3,Research and Development,2,360755,0,5,China,0
4392268302891730,96.87,11,0.093,737.3,0,0,1,6211,12,120,0,0,49981.37,2,7,C,2,Tech Support,5,399851,0,1,USA,0
4392268302891731,137.11,8,0.101,728.87,0,0,1,5542,15,1440,0,1,35776.87,2,7,S,4,Public Relations,1,286215,1,1,China,0
4392268302891732,170.18,6,0.092,708.25,0,0,1,5812,10,120,0,1,21837.87,1,2,S,2,Sales and Marketing,2,174703,1,1,China,0
4392268302891733,121.69,8,0.104,450.64,0,0,1,5812,6,1440,0,0,23991.24,2,6,C,4,Customer Service,4,191930,1,1,China,0
4392268302891734,96.49,10,0.08,809.94,2,176.29,1,5311,16,1440,0,0,22179.87,2,2,M,5,Human Resources,4,177439,1,1,USA,0
4392268302891735,124.07,7,0.113,648.24,0,0,1,5065,18,1440,0,0,47359.87,1,4,S,2,Payroll,5,378879,1,1,China,0
4392268302891736,134.75,12,0.09,483.78,0,0,1,5211,11,120,0,0,37158.75,1,4,M,4,Finances,2,297270,0,1,USA,0
4392268302891737,101.02,9,0.12,726.68,0,0,1,5065,6,1440,0,0,14508,2,7,M,5,Finances,4,116064,0,1,USA,0
4392268302891738,209.26,12,0.099,499.96,0,0,1,5542,16,1440,0,0,30214.99,2,6,S,4,Accounting,1,241720,0,1,China,0
4392268302891739,274.16,7,0.106,725.48,0,0,0,6211,8,1440,0,0,19263.87,2,5,M,5,Customer Relations,2,154111,1,1,China,0
4392268302891740,101.06,7,0.113,508.09,1,128.37,1,6211,8,1440,0,0,9204.87,1,1,S,3,Tech Support,2,73639,0,1,Nigeria,0
4392268302891741,187.55,18,0.091,662.7,0,0,1,5942,11,1440,0,0,31175.87,1,5,C,5,Payroll,5,249407,0,1,Russia,0
4392268302891742,138.39,11,0.125,520.59,1,94.58,1,5542,10,1440,0,0,33875.37,2,3,S,4,Sales and Marketing,2,271003,0,1,China,0
4392268302891743,240.39,5,0.092,494.49,2,148.18,1,5065,19,120,0,0,48471.49,2,6,S,4,Research and Development,5,387772,1,1,China,0
4392268302891744,124.15,8,0.108,710.74,0,0,1,6211,17,1440,0,0,31811.12,2,1,S,5,Accounting,1,254489,0,1,USA,0
4392268302891712,281.57,11,0.109,526.41,0,0,1,5211,6,1440,0,0,37874.74,1,2,C,3,Accounting,4,302998,1,1,USA,0
4392268302891713,80.79,13,0.114,678.33,0,0,1,5812,14,120,0,0,42688.5,2,4,C,2,Accounting,3,341508,0,1,China,0
4392268302891714,156.12,6,0.1,712.37,0,0,1,4511,19,1440,0,0,22695.24,2,4,M,5,Sales and Marketing,1,181562,0,1,USA,0
4392268302891715,152.26,16,0.098,686.26,1,80.35,1,5065,17,1440,0,0,45211.87,1,3,D,5,Quality Assurance,2,361695,1,1,USA,0
4392268302891716,216.6,9,0.096,648.62,1,83.13,1,4511,13,1440,1,0,38403.49,1,7,D,3,Advertising,5,307228,0,1,USA,0
4392268302891717,198.3,6,0.089,779.68,0,0,1,6211,8,1440,0,1,24634.37,2,6,S,5,Asset Management,1,197075,0,1,USA,0
4392268302891718,172.96,6,0.094,566.08,0,0,1,5812,8,1440,0,0,43611.49,1,6,M,2,Asset Management,4,348892,1,1,China,0
4392268302891719,155.75,9,0.093,674.9,0,0,1,5542,9,1440,0,0,46949.12,1,1,C,3,Human Resources,2,375593,1,1,China,0
4392268302891720,246.96,9,0.089,704.66,0,0,1,5311,16,1440,0,0,13332.87,2,6,M,2,Legal Department,4,106663,0,1,USA,0
4392268302891757,170.52,7,0.096,742.58,0,0,1,4511,17,1440,0,0,19528.99,2,4,C,2,Legal Department,2,156232,1,1,USA,0
4392268302891758,173.32,16,0.094,563.92,0,0,0,5542,10,1440,0,0,14974.5,2,4,D,3,Finances,5,119796,0,3,USA,0
4392268302891759,85.65,6,0.096,537.03,0,0,1,5311,12,1440,0,0,33626.25,2,2,D,1,Accounting,2,269010,0,1,China,0
4392268302891760,271.38,18,0.107,649.61,1,114,1,6211,7,1440,0,0,14838.37,2,3,S,5,Finances,2,118707,0,1,Malaysia,0
4392268302891761,187.9,7,0.101,693.79,0,0,0,5912,7,1440,0,0,43625.25,1,5,C,5,Public Relations,2,349002,0,1,USA,0
4392268302891762,248.35,17,0.089,430.48,0,0,1,5542,14,1440,0,0,38939.49,2,3,M,5,Accounting,3,311516,0,1,China,0
4392268302891763,188.4,9,0.082,706.22,0,0,1,4511,15,1440,0,0,38091.62,2,2,D,4,Payroll,5,304733,1,1,China,0
4392268302891764,120.7,11,0.13,464.17,0,0,1,4511,8,1440,0,0,48336.12,2,7,C,1,Advertising,4,386689,1,1,USA,0
4392268302891765,139.9,7,0.117,599.27,0,0,1,5311,11,1440,0,0,44389.87,2,1,C,5,Customer Service,1,355119,1,1,USA,0
4392268302891766,260.64,7,0.091,729.17,0,0,1,5211,19,1440,0,0,36825.24,2,3,D,2,Accounting,2,294602,0,1,China,0
4392268302891767,223.88,9,0.087,480.32,0,0,1,5812,13,1440,1,0,34735.87,2,2,S,4,Research and Development,3,277887,0,1,USA,0
4392268302891768,109.59,19,0.097,503.93,0,0,1,5211,10,120,0,0,4819.24,1,5,S,2,Quality Assurance,5,38554,1,1,China,0
4392268302891769,117.85,4,0.108,585.27,0,0,1,6211,8,120,0,0,5132.37,1,6,D,1,Advertising,1,41059,1,1,USA,0
4392268302891770,150.67,14,0.111,724.24,0,0,1,5912,10,60,0,0,13703.25,1,4,D,4,Finances,5,109626,0,1,USA,0
4392268302891771,89.48,10,0.093,673.98,0,0,1,5065,9,1440,0,0,5699.87,1,7,S,1,Advertising,5,45599,0,4,USA,0
4392268302891772,109.75,8,0.099,457.17,0,0,1,5812,8,1440,0,0,28004.12,2,7,S,1,Research and Development,2,224033,0,1,China,0
4392268302891773,99.13,10,0.092,624.48,0,0,1,5942,11,1440,0,1,43033.37,2,1,C,5,Sales and Marketing,1,344267,1,1,USA,0
4392268302891774,122.96,16,0.093,711.46,0,0,1,5912,12,1440,0,0,23507.25,1,6,D,4,Sales and Marketing,5,188058,0,5,USA,0
4392268302891775,53.32,7,0.094,685.21,0,0,1,5065,19,120,0,0,35227.12,2,7,C,4,Customer Relations,3,281817,1,1,USA,0
4392268302891776,215.79,6,0.093,688.89,0,0,1,5211,14,1440,0,0,29191.5,2,2,C,3,Finances,2,233532,1,1,Russia,0
4392268302891777,133.62,8,0.106,428.97,0,0,1,5311,16,1440,0,0,6494.25,1,5,C,4,Asset Management,2,51954,1,5,Turkey,0
4392268302891745,166.04,10,0.101,473.58,0,0,0,6211,16,60,0,0,28208.87,1,3,M,2,Research and Development,4,225671,0,1,USA,0
4392268302891746,164.55,8,0.102,745.3,0,0,1,5812,11,1440,0,1,22500.87,2,3,D,5,Customer Service,4,180007,0,1,Turkey,0
4392268302891747,138.19,10,0.097,680.94,0,0,1,6211,19,1440,0,0,49829.37,1,2,M,4,Advertising,5,398635,0,1,China,0
4392268302891748,279.32,9,0.092,698.71,0,0,1,5812,6,1440,0,0,35167.5,1,4,D,3,Quality Assurance,5,281340,1,3,China,0
4392268302891749,157.51,5,0.105,503.98,0,0,1,4511,17,1440,0,0,23685.99,1,5,M,4,Finances,2,189488,0,1,USA,0
4392268302891750,140.76,9,0.118,544.97,0,0,1,5812,12,120,0,0,17761.87,2,3,S,2,Quality Assurance,2,142095,0,1,USA,0
4392268302891751,74.41,14,0.1,681.07,0,0,1,5942,8,120,0,0,8573.25,1,6,S,4,Legal Department,2,68586,1,3,China,0
4392268302891752,168.12,8,0.095,635.66,0,0,1,5942,15,1440,0,1,23016.62,2,5,M,3,Media Relations,4,184133,0,3,USA,0
4392268302891753,93.17,10,0.092,477.78,0,0,1,4511,7,60,0,0,35125.5,2,4,M,2,Research and Development,5,281004,0,1,USA,0
4392268302891754,107.64,6,0.089,704.5,2,139.84,1,5812,10,120,0,1,24395.25,1,4,D,4,Research and Development,2,195162,1,1,China,0
4392268302891755,119.63,6,0.09,544.56,0,0,1,5065,6,120,0,1,41142.37,1,2,S,1,Tech Support,2,329139,0,5,Russia,0
